"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name"
"1997",44,117,48,82,15,0.039,12.5,0.86124,0.22966,"G_uncinulatum","P_ornamentatum"
"1998",44,118,48,211,44,0.101,32.1,1,2e-05,"G_uncinulatum","P_pachycaule_complex"
"1999",44,119,48,121,25,0.058,18.4,0.98845,0.02524,"G_uncinulatum","P_pectinolyticum"
"2000",44,120,48,120,30,0.058,18.2,0.99995,0.00017,"G_uncinulatum","P_periplocum"
"2001",44,122,48,198,44,0.095,30.1,1,0,"G_uncinulatum","P_salpingophorum_complex"
"2002",44,125,48,17,0,0.008,2.6,0.05608,1,"G_uncinulatum","P_sp._CAL-2011e"
"2003",44,128,48,56,16,0.027,8.5,0.99896,0.00332,"G_uncinulatum","P_sulcatum"
"2004",44,129,48,29,4,0.014,4.4,0.54146,0.67299,"G_uncinulatum","P_tardicrescens"
"2005",44,130,48,183,40,0.088,27.8,0.99999,5e-05,"G_uncinulatum","P_terrestris"
"2006",44,131,48,20,3,0.01,3,0.63947,0.61123,"G_uncinulatum","P_vanterpoolii"
"2007",44,133,48,100,12,0.048,15.2,0.18309,0.8949,"G_uncinulatum","S_anisospora"
"2008",44,134,48,14,1,0.007,2.1,0.34331,0.90556,"G_uncinulatum","S_asterophora"
"2009",44,135,48,53,4,0.025,8.1,0.06147,0.979,"G_uncinulatum","S_eccentrica"
"2010",44,136,48,23,3,0.011,3.5,0.52627,0.71077,"G_uncinulatum","S_litoralis"
"2011",44,137,48,259,32,0.124,39.3,0.0041,0.99868,"G_uncinulatum","S_megasperma"
"2012",44,138,48,144,20,0.069,21.9,0.33393,0.77186,"G_uncinulatum","S_monilifera"
"2013",44,140,48,11,0,0.005,1.7,0.15814,1,"G_uncinulatum","S_sp._CAL-2011b"
"2014",44,141,48,12,2,0.006,1.8,0.73115,0.56809,"G_uncinulatum","S_subterranea"
"2015",44,142,48,18,2,0.009,2.7,0.46603,0.79087,"G_uncinulatum","S_terrestris"
"2016",44,143,48,77,2,0.037,11.7,8e-05,0.99999,"G_uncinulatum","S_turfosa"
"2017",44,144,48,93,17,0.045,14.1,0.8761,0.20565,"G_uncinulatum","T_terrestris"
"2018",45,94,4,108,3,0.004,1.4,0.98685,0.11732,"G_violae","P_aff._volutum"
"2019",45,99,4,104,0,0.004,1.3,0.20068,1,"G_violae","P_arrhenomanes_complex"
"2020",45,103,4,120,2,0.005,1.5,0.84481,0.48992,"G_violae","P_dissimile"
"2021",45,104,4,145,4,0.006,1.8,1,0.04334,"G_violae","P_dissotocum_complex"
"2022",45,115,4,106,3,0.004,1.3,0.98781,0.11158,"G_violae","P_minus_complex"
"2023",45,116,4,227,4,0.009,2.9,1,0.2643,"G_violae","P_myriotylum_complex"
"2024",45,117,4,82,0,0.003,1,0.29868,1,"G_violae","P_ornamentatum"
"2025",45,118,4,211,3,0.008,2.7,0.8031,0.59448,"G_violae","P_pachycaule_complex"
"2026",45,119,4,121,1,0.005,1.5,0.50451,0.85671,"G_violae","P_pectinolyticum"
"2027",45,120,4,120,0,0.005,1.5,0.14628,1,"G_violae","P_periplocum"
"2028",45,122,4,198,4,0.008,2.5,1,0.15239,"G_violae","P_salpingophorum_complex"
"2029",45,130,4,183,4,0.007,2.3,1,0.11092,"G_violae","P_terrestris"
"2030",45,133,4,100,3,0.004,1.3,0.99038,0.0953,"G_violae","S_anisospora"
"2031",45,137,4,259,3,0.01,3.3,0.55061,0.84962,"G_violae","S_megasperma"
"2032",45,138,4,144,3,0.006,1.8,0.95786,0.24778,"G_violae","S_monilifera"
"2033",45,144,4,93,2,0.004,1.2,0.92185,0.33794,"G_violae","T_terrestris"
"2034",46,48,18,44,4,0.008,2.5,0.91202,0.2308,"H_nesliae","L_giganteum"
"2035",46,49,18,44,1,0.008,2.5,0.25459,0.93799,"H_nesliae","L_caudata"
"2036",46,51,18,22,3,0.004,1.3,0.97172,0.12048,"H_nesliae","N_oligocantha"
"2037",46,58,18,32,0,0.006,1.8,0.13826,1,"H_nesliae","Ph_cactorum_cluster"
"2038",46,62,18,21,0,0.004,1.2,0.27981,1,"H_nesliae","Ph_cryptogea_cluster"
"2039",46,64,18,64,7,0.012,3.6,0.98529,0.0492,"H_nesliae","Ph_europaea_cluster"
"2040",46,66,18,18,2,0.003,1,0.92615,0.27328,"H_nesliae","Ph_megasperma_cluster"
"2041",46,67,18,57,5,0.01,3.2,0.91648,0.20764,"H_nesliae","Ph_nemorosa_cluster"
"2042",46,68,18,46,5,0.008,2.6,0.96765,0.10301,"H_nesliae","Ph_niederhauserii_cluster"
"2043",46,83,18,39,1,0.007,2.2,0.32184,0.91302,"H_nesliae","Pp_chamaehyphon"
"2044",46,88,18,76,9,0.014,4.3,0.99694,0.01253,"H_nesliae","Pp_sp._CAL-2011b"
"2045",46,92,18,58,5,0.01,3.3,0.91025,0.21876,"H_nesliae","Py_terrestris"
"2046",46,93,18,46,4,0.008,2.6,0.89699,0.25744,"H_nesliae","P_aff._torulosum"
"2047",46,94,18,108,11,0.019,6.2,0.9961,0.01496,"H_nesliae","P_aff._volutum"
"2048",46,95,18,58,6,0.01,3.3,0.97047,0.08975,"H_nesliae","P_angustatum"
"2049",46,99,18,104,5,0.019,5.9,0.42375,0.76458,"H_nesliae","P_arrhenomanes_complex"
"2050",46,100,18,46,3,0.008,2.6,0.74256,0.50261,"H_nesliae","P_chondricola"
"2051",46,103,18,120,4,0.022,6.8,0.11964,0.95719,"H_nesliae","P_dissimile"
"2052",46,104,18,145,11,0.026,8.3,0.94282,0.13768,"H_nesliae","P_dissotocum_complex"
"2053",46,105,18,32,4,0.006,1.8,0.97449,0.09577,"H_nesliae","P_flevoense"
"2054",46,106,18,42,3,0.008,2.4,0.79492,0.43762,"H_nesliae","P_folliculosum"
"2055",46,111,18,19,2,0.003,1.1,0.91544,0.29548,"H_nesliae","P_jasmonium"
"2056",46,112,18,49,6,0.009,2.8,0.98841,0.04327,"H_nesliae","P_kashmirense"
"2057",46,113,18,38,5,0.007,2.2,0.98726,0.05089,"H_nesliae","P_longandrum"
"2058",46,115,18,106,8,0.019,6,0.89531,0.22315,"H_nesliae","P_minus_complex"
"2059",46,116,18,227,17,0.041,12.9,0.99787,0.01836,"H_nesliae","P_myriotylum_complex"
"2060",46,117,18,82,2,0.015,4.7,0.10992,0.97071,"H_nesliae","P_ornamentatum"
"2061",46,118,18,211,17,0.038,12,0.99946,0.00581,"H_nesliae","P_pachycaule_complex"
"2062",46,119,18,121,9,0.022,6.9,0.90221,0.20957,"H_nesliae","P_pectinolyticum"
"2063",46,120,18,120,11,0.022,6.8,0.98921,0.03518,"H_nesliae","P_periplocum"
"2064",46,122,18,198,17,0.036,11.3,0.99984,0.00208,"H_nesliae","P_salpingophorum_complex"
"2065",46,128,18,56,4,0.01,3.2,0.80325,0.39894,"H_nesliae","P_sulcatum"
"2066",46,129,18,29,5,0.005,1.7,0.99698,0.0168,"H_nesliae","P_tardicrescens"
"2067",46,130,18,183,13,0.033,10.4,0.93785,0.15365,"H_nesliae","P_terrestris"
"2068",46,131,18,20,3,0.004,1.1,0.97983,0.09592,"H_nesliae","P_vanterpoolii"
"2069",46,133,18,100,7,0.018,5.7,0.8277,0.32933,"H_nesliae","S_anisospora"
"2070",46,135,18,53,1,0.01,3,0.16177,0.96684,"H_nesliae","S_eccentrica"
"2071",46,136,18,23,1,0.004,1.3,0.61663,0.75335,"H_nesliae","S_litoralis"
"2072",46,137,18,259,13,0.047,14.8,0.20764,0.91648,"H_nesliae","S_megasperma"
"2073",46,138,18,144,5,0.026,8.2,0.09245,0.96699,"H_nesliae","S_monilifera"
"2074",46,142,18,18,1,0.003,1,0.72672,0.66246,"H_nesliae","S_terrestris"
"2075",46,143,18,77,2,0.014,4.4,0.14113,0.95964,"H_nesliae","S_turfosa"
"2076",46,144,18,93,4,0.017,5.3,0.3464,0.83002,"H_nesliae","T_terrestris"
"2077",47,116,2,227,2,0.005,1.4,1,0.51539,"H_sisymbrii-sophiae","P_myriotylum_complex"
"2078",47,118,2,211,2,0.004,1.3,1,0.44515,"H_sisymbrii-sophiae","P_pachycaule_complex"
"2079",47,122,2,198,1,0.004,1.3,0.60814,0.8613,"H_sisymbrii-sophiae","P_salpingophorum_complex"
"2080",47,130,2,183,1,0.004,1.2,0.6654,0.82363,"H_sisymbrii-sophiae","P_terrestris"
"2081",47,137,2,259,2,0.005,1.6,1,0.67131,"H_sisymbrii-sophiae","S_megasperma"
"2082",48,49,44,44,15,0.019,6.1,0.99996,0.00018,"L_giganteum","L_caudata"
"2083",48,50,44,16,7,0.007,2.2,0.99958,0.00276,"L_giganteum","L_sp._CAL-2011b"
"2084",48,51,44,22,8,0.01,3.1,0.9989,0.00534,"L_giganteum","N_oligocantha"
"2085",48,52,44,16,2,0.007,2.2,0.61034,0.68141,"L_giganteum","N_spinosa"
"2086",48,56,44,12,1,0.005,1.7,0.483,0.84022,"L_giganteum","Pe_radii"
"2087",48,57,44,13,8,0.006,1.8,1,6e-05,"L_giganteum","Ph_aff._sansomeana"
"2088",48,58,44,32,4,0.014,4.5,0.53066,0.6818,"L_giganteum","Ph_cactorum_cluster"
"2089",48,62,44,21,8,0.009,2.9,0.99927,0.0038,"L_giganteum","Ph_cryptogea_cluster"
"2090",48,64,44,64,18,0.028,8.9,0.99985,0.00056,"L_giganteum","Ph_europaea_cluster"
"2091",48,66,44,18,3,0.008,2.5,0.7692,0.47045,"L_giganteum","Ph_megasperma_cluster"
"2092",48,67,44,57,3,0.025,7.9,0.0231,0.99416,"L_giganteum","Ph_nemorosa_cluster"
"2093",48,68,44,46,13,0.02,6.4,0.99874,0.00435,"L_giganteum","Ph_niederhauserii_cluster"
"2094",48,70,44,14,3,0.006,1.9,0.8855,0.30673,"L_giganteum","Ph_parvispora"
"2095",48,83,44,39,15,0.017,5.4,0.99999,3e-05,"L_giganteum","Pp_chamaehyphon"
"2096",48,85,44,12,3,0.005,1.7,0.93008,0.22523,"L_giganteum","Pp_litorale"
"2097",48,88,44,76,16,0.033,10.6,0.98529,0.03409,"L_giganteum","Pp_sp._CAL-2011b"
"2098",48,89,44,16,5,0.007,2.2,0.98588,0.05574,"L_giganteum","Pl_euphrasiae"
"2099",48,91,44,15,3,0.007,2.1,0.8594,0.34827,"L_giganteum","Pc_myriandra"
"2100",48,92,44,58,19,0.026,8.1,0.99999,3e-05,"L_giganteum","Py_terrestris"
"2101",48,93,44,46,16,0.02,6.4,0.99999,7e-05,"L_giganteum","P_aff._torulosum"
"2102",48,94,44,108,27,0.048,15,0.99998,6e-05,"L_giganteum","P_aff._volutum"
"2103",48,95,44,58,13,0.026,8.1,0.98531,0.03613,"L_giganteum","P_angustatum"
"2104",48,98,44,8,3,0.004,1.1,0.98485,0.08536,"L_giganteum","P_aquatile_complex"
"2105",48,99,44,104,15,0.046,14.5,0.64224,0.49164,"L_giganteum","P_arrhenomanes_complex"
"2106",48,100,44,46,7,0.02,6.4,0.70309,0.46667,"L_giganteum","P_chondricola"
"2107",48,101,44,14,3,0.006,1.9,0.8855,0.30673,"L_giganteum","P_contiguanum"
"2108",48,103,44,120,26,0.053,16.7,0.99938,0.00185,"L_giganteum","P_dissimile"
"2109",48,104,44,145,35,0.064,20.2,1,0,"L_giganteum","P_dissotocum_complex"
"2110",48,105,44,32,12,0.014,4.5,0.99993,0.00035,"L_giganteum","P_flevoense"
"2111",48,106,44,42,10,0.019,5.8,0.98246,0.04611,"L_giganteum","P_folliculosum"
"2112",48,107,44,15,4,0.007,2.1,0.95727,0.1406,"L_giganteum","P_grandisporangium"
"2113",48,109,44,15,10,0.007,2.1,1,0,"L_giganteum","P_inflatum"
"2114",48,111,44,19,1,0.008,2.6,0.2268,0.94715,"L_giganteum","P_jasmonium"
"2115",48,112,44,49,12,0.022,6.8,0.9919,0.0224,"L_giganteum","P_kashmirense"
"2116",48,113,44,38,13,0.017,5.3,0.99988,0.00055,"L_giganteum","P_longandrum"
"2117",48,115,44,106,19,0.047,14.8,0.94673,0.10023,"L_giganteum","P_minus_complex"
"2118",48,116,44,227,40,0.1,31.6,0.99979,0.00107,"L_giganteum","P_myriotylum_complex"
"2119",48,117,44,82,21,0.036,11.4,0.99981,0.00064,"L_giganteum","P_ornamentatum"
"2120",48,118,44,211,37,0.093,29.4,0.99843,0.00522,"L_giganteum","P_pachycaule_complex"
"2121",48,119,44,121,30,0.053,16.8,1,1e-05,"L_giganteum","P_pectinolyticum"
"2122",48,120,44,120,29,0.053,16.7,0.99999,5e-05,"L_giganteum","P_periplocum"
"2123",48,122,44,198,38,0.087,27.6,0.99996,0.00021,"L_giganteum","P_salpingophorum_complex"
"2124",48,125,44,17,5,0.007,2.4,0.98047,0.07082,"L_giganteum","P_sp._CAL-2011e"
"2125",48,128,44,56,12,0.025,7.8,0.97299,0.06204,"L_giganteum","P_sulcatum"
"2126",48,129,44,29,14,0.013,4,1,0,"L_giganteum","P_tardicrescens"
"2127",48,130,44,183,37,0.081,25.5,0.99998,7e-05,"L_giganteum","P_terrestris"
"2128",48,131,44,20,6,0.009,2.8,0.98802,0.04387,"L_giganteum","P_vanterpoolii"
"2129",48,133,44,100,24,0.044,13.9,0.99983,0.00058,"L_giganteum","S_anisospora"
"2130",48,134,44,14,1,0.006,1.9,0.39462,0.88319,"L_giganteum","S_asterophora"
"2131",48,135,44,53,4,0.023,7.4,0.10047,0.96234,"L_giganteum","S_eccentrica"
"2132",48,136,44,23,2,0.01,3.2,0.35153,0.86001,"L_giganteum","S_litoralis"
"2133",48,137,44,259,39,0.114,36.1,0.93329,0.15076,"L_giganteum","S_megasperma"
"2134",48,138,44,144,26,0.063,20.1,0.98224,0.03788,"L_giganteum","S_monilifera"
"2135",48,140,44,11,0,0.005,1.5,0.18671,1,"L_giganteum","S_sp._CAL-2011b"
"2136",48,141,44,12,4,0.005,1.7,0.98435,0.06992,"L_giganteum","S_subterranea"
"2137",48,142,44,18,6,0.008,2.5,0.99385,0.02622,"L_giganteum","S_terrestris"
"2138",48,143,44,77,4,0.034,10.7,0.00597,0.99856,"L_giganteum","S_turfosa"
"2139",48,144,44,93,29,0.041,12.9,1,0,"L_giganteum","T_terrestris"
"2140",49,50,44,16,4,0.007,2.2,0.94426,0.16889,"L_caudata","L_sp._CAL-2011b"
"2141",49,51,44,22,4,0.01,3.1,0.82432,0.36689,"L_caudata","N_oligocantha"
"2142",49,52,44,16,1,0.007,2.2,0.31859,0.9148,"L_caudata","N_spinosa"
"2143",49,56,44,12,0,0.005,1.7,0.15978,1,"L_caudata","Pe_radii"
"2144",49,57,44,13,3,0.006,1.8,0.90913,0.26554,"L_caudata","Ph_aff._sansomeana"
"2145",49,58,44,32,4,0.014,4.5,0.53066,0.6818,"L_caudata","Ph_cactorum_cluster"
"2146",49,62,44,21,7,0.009,2.9,0.9962,0.01608,"L_caudata","Ph_cryptogea_cluster"
"2147",49,64,44,64,21,0.028,8.9,1,1e-05,"L_caudata","Ph_europaea_cluster"
"2148",49,66,44,18,4,0.008,2.5,0.91202,0.2308,"L_caudata","Ph_megasperma_cluster"
"2149",49,67,44,57,14,0.025,7.9,0.99562,0.01242,"L_caudata","Ph_nemorosa_cluster"
"2150",49,68,44,46,10,0.02,6.4,0.96503,0.08142,"L_caudata","Ph_niederhauserii_cluster"
"2151",49,70,44,14,2,0.006,1.9,0.69327,0.60538,"L_caudata","Ph_parvispora"
"2152",49,83,44,39,9,0.017,5.4,0.97211,0.07027,"L_caudata","Pp_chamaehyphon"
"2153",49,85,44,12,2,0.005,1.7,0.77477,0.517,"L_caudata","Pp_litorale"
"2154",49,88,44,76,15,0.033,10.6,0.96591,0.07125,"L_caudata","Pp_sp._CAL-2011b"
"2155",49,89,44,16,4,0.007,2.2,0.94426,0.16889,"L_caudata","Pl_euphrasiae"
"2156",49,91,44,15,5,0.007,2.1,0.99014,0.04273,"L_caudata","Pc_myriandra"
"2157",49,92,44,58,15,0.026,8.1,0.99829,0.00531,"L_caudata","Py_terrestris"
"2158",49,93,44,46,11,0.02,6.4,0.98683,0.03497,"L_caudata","P_aff._torulosum"
"2159",49,94,44,108,22,0.048,15,0.99393,0.01471,"L_caudata","P_aff._volutum"
"2160",49,95,44,58,11,0.026,8.1,0.92087,0.15431,"L_caudata","P_angustatum"
"2161",49,98,44,8,0,0.004,1.1,0.29698,1,"L_caudata","P_aquatile_complex"
"2162",49,99,44,104,11,0.046,14.5,0.15103,0.91813,"L_caudata","P_arrhenomanes_complex"
"2163",49,100,44,46,8,0.02,6.4,0.83394,0.29691,"L_caudata","P_chondricola"
"2164",49,101,44,14,6,0.006,1.9,0.99896,0.00661,"L_caudata","P_contiguanum"
"2165",49,103,44,120,24,0.053,16.7,0.99499,0.01229,"L_caudata","P_dissimile"
"2166",49,104,44,145,26,0.064,20.2,0.98014,0.04182,"L_caudata","P_dissotocum_complex"
"2167",49,105,44,32,8,0.014,4.5,0.97959,0.05733,"L_caudata","P_flevoense"
"2168",49,106,44,42,11,0.019,5.8,0.99419,0.01754,"L_caudata","P_folliculosum"
"2169",49,107,44,15,5,0.007,2.1,0.99014,0.04273,"L_caudata","P_grandisporangium"
"2170",49,109,44,15,5,0.007,2.1,0.99014,0.04273,"L_caudata","P_inflatum"
"2171",49,111,44,19,1,0.008,2.6,0.2268,0.94715,"L_caudata","P_jasmonium"
"2172",49,112,44,49,12,0.022,6.8,0.9919,0.0224,"L_caudata","P_kashmirense"
"2173",49,113,44,38,5,0.017,5.3,0.55967,0.6382,"L_caudata","P_longandrum"
"2174",49,115,44,106,11,0.047,14.8,0.13007,0.93133,"L_caudata","P_minus_complex"
"2175",49,116,44,227,33,0.1,31.6,0.7494,0.38037,"L_caudata","P_myriotylum_complex"
"2176",49,117,44,82,14,0.036,11.4,0.87237,0.21758,"L_caudata","P_ornamentatum"
"2177",49,118,44,211,33,0.093,29.4,0.92496,0.14027,"L_caudata","P_pachycaule_complex"
"2178",49,119,44,121,23,0.053,16.8,0.98609,0.03056,"L_caudata","P_pectinolyticum"
"2179",49,120,44,120,23,0.053,16.7,0.98771,0.02739,"L_caudata","P_periplocum"
"2180",49,122,44,198,29,0.087,27.6,0.7395,0.38105,"L_caudata","P_salpingophorum_complex"
"2181",49,125,44,17,4,0.007,2.4,0.92918,0.19906,"L_caudata","P_sp._CAL-2011e"
"2182",49,128,44,56,9,0.025,7.8,0.77039,0.37116,"L_caudata","P_sulcatum"
"2183",49,129,44,29,7,0.013,4,0.96725,0.08839,"L_caudata","P_tardicrescens"
"2184",49,130,44,183,25,0.081,25.5,0.49996,0.62859,"L_caudata","P_terrestris"
"2185",49,131,44,20,5,0.009,2.8,0.95613,0.12824,"L_caudata","P_vanterpoolii"
"2186",49,133,44,100,27,0.044,13.9,1,1e-05,"L_caudata","S_anisospora"
"2187",49,134,44,14,3,0.006,1.9,0.8855,0.30673,"L_caudata","S_asterophora"
"2188",49,135,44,53,10,0.023,7.4,0.90904,0.17657,"L_caudata","S_eccentrica"
"2189",49,136,44,23,7,0.01,3.2,0.99268,0.02711,"L_caudata","S_litoralis"
"2190",49,137,44,259,39,0.114,36.1,0.93329,0.15076,"L_caudata","S_megasperma"
"2191",49,138,44,144,23,0.063,20.1,0.86968,0.21186,"L_caudata","S_monilifera"
"2192",49,140,44,11,3,0.005,1.5,0.94817,0.1864,"L_caudata","S_sp._CAL-2011b"
"2193",49,141,44,12,5,0.005,1.7,0.99746,0.01565,"L_caudata","S_subterranea"
"2194",49,142,44,18,2,0.008,2.5,0.52955,0.74541,"L_caudata","S_terrestris"
"2195",49,143,44,77,13,0.034,10.7,0.85324,0.24648,"L_caudata","S_turfosa"
"2196",49,144,44,93,28,0.041,12.9,1,0,"L_caudata","T_terrestris"
"2197",50,51,16,22,3,0.004,1.1,0.9815,0.09064,"L_sp._CAL-2011b","N_oligocantha"
"2198",50,58,16,32,0,0.005,1.6,0.17332,1,"L_sp._CAL-2011b","Ph_cactorum_cluster"
"2199",50,62,16,21,4,0.003,1.1,0.99785,0.01562,"L_sp._CAL-2011b","Ph_cryptogea_cluster"
"2200",50,64,16,64,6,0.01,3.2,0.97493,0.08052,"L_sp._CAL-2011b","Ph_europaea_cluster"
"2201",50,67,16,57,1,0.009,2.9,0.18018,0.96197,"L_sp._CAL-2011b","Ph_nemorosa_cluster"
"2202",50,68,16,46,2,0.007,2.3,0.58036,0.70676,"L_sp._CAL-2011b","Ph_niederhauserii_cluster"
"2203",50,83,16,39,6,0.006,2,0.99872,0.00759,"L_sp._CAL-2011b","Pp_chamaehyphon"
"2204",50,88,16,76,6,0.012,3.8,0.93861,0.15975,"L_sp._CAL-2011b","Pp_sp._CAL-2011b"
"2205",50,92,16,58,4,0.009,2.9,0.85039,0.33466,"L_sp._CAL-2011b","Py_terrestris"
"2206",50,93,16,46,3,0.007,2.3,0.80976,0.41964,"L_sp._CAL-2011b","P_aff._torulosum"
"2207",50,94,16,108,10,0.017,5.5,0.99592,0.01669,"L_sp._CAL-2011b","P_aff._volutum"
"2208",50,95,16,58,4,0.009,2.9,0.85039,0.33466,"L_sp._CAL-2011b","P_angustatum"
"2209",50,99,16,104,5,0.017,5.3,0.56177,0.65246,"L_sp._CAL-2011b","P_arrhenomanes_complex"
"2210",50,100,16,46,1,0.007,2.3,0.29324,0.92454,"L_sp._CAL-2011b","P_chondricola"
"2211",50,103,16,120,9,0.019,6.1,0.96304,0.10138,"L_sp._CAL-2011b","P_dissimile"
"2212",50,104,16,145,10,0.023,7.3,0.94822,0.13335,"L_sp._CAL-2011b","P_dissotocum_complex"
"2213",50,105,16,32,4,0.005,1.6,0.98488,0.06597,"L_sp._CAL-2011b","P_flevoense"
"2214",50,106,16,42,4,0.007,2.1,0.95346,0.14859,"L_sp._CAL-2011b","P_folliculosum"
"2215",50,112,16,49,4,0.008,2.5,0.91664,0.22405,"L_sp._CAL-2011b","P_kashmirense"
"2216",50,113,16,38,3,0.006,1.9,0.88844,0.2995,"L_sp._CAL-2011b","P_longandrum"
"2217",50,115,16,106,4,0.017,5.4,0.32738,0.84509,"L_sp._CAL-2011b","P_minus_complex"
"2218",50,116,16,227,13,0.036,11.5,0.87714,0.29291,"L_sp._CAL-2011b","P_myriotylum_complex"
"2219",50,117,16,82,7,0.013,4.2,0.97002,0.08871,"L_sp._CAL-2011b","P_ornamentatum"
"2220",50,118,16,211,13,0.034,10.7,0.94421,0.16142,"L_sp._CAL-2011b","P_pachycaule_complex"
"2221",50,119,16,121,8,0.019,6.1,0.89363,0.23197,"L_sp._CAL-2011b","P_pectinolyticum"
"2222",50,120,16,120,9,0.019,6.1,0.96304,0.10138,"L_sp._CAL-2011b","P_periplocum"
"2223",50,122,16,198,11,0.032,10,0.77995,0.40867,"L_sp._CAL-2011b","P_salpingophorum_complex"
"2224",50,128,16,56,3,0.009,2.8,0.69078,0.56276,"L_sp._CAL-2011b","P_sulcatum"
"2225",50,129,16,29,3,0.005,1.5,0.95201,0.17229,"L_sp._CAL-2011b","P_tardicrescens"
"2226",50,130,16,183,9,0.029,9.3,0.54323,0.65797,"L_sp._CAL-2011b","P_terrestris"
"2227",50,131,16,20,1,0.003,1,0.73166,0.65791,"L_sp._CAL-2011b","P_vanterpoolii"
"2228",50,133,16,100,12,0.016,5.1,0.99996,0.00033,"L_sp._CAL-2011b","S_anisospora"
"2229",50,135,16,53,2,0.008,2.7,0.47855,0.78364,"L_sp._CAL-2011b","S_eccentrica"
"2230",50,136,16,23,1,0.004,1.2,0.67247,0.71061,"L_sp._CAL-2011b","S_litoralis"
"2231",50,137,16,259,15,0.041,13.1,0.96197,0.18018,"L_sp._CAL-2011b","S_megasperma"
"2232",50,138,16,144,12,0.023,7.3,0.99677,0.01459,"L_sp._CAL-2011b","S_monilifera"
"2233",50,143,16,77,1,0.012,3.9,0.06562,0.9899,"L_sp._CAL-2011b","S_turfosa"
"2234",50,144,16,93,9,0.015,4.7,0.995,0.01981,"L_sp._CAL-2011b","T_terrestris"
"2235",51,52,22,16,0,0.004,1.1,0.30605,1,"N_oligocantha","N_spinosa"
"2236",51,58,22,32,2,0.007,2.2,0.61092,0.67806,"N_oligocantha","Ph_cactorum_cluster"
"2237",51,62,22,21,5,0.005,1.5,0.99846,0.00992,"N_oligocantha","Ph_cryptogea_cluster"
"2238",51,64,22,64,8,0.014,4.5,0.98213,0.0532,"N_oligocantha","Ph_europaea_cluster"
"2239",51,66,22,18,4,0.004,1.3,0.99518,0.02828,"N_oligocantha","Ph_megasperma_cluster"
"2240",51,67,22,57,7,0.013,4,0.97248,0.07861,"N_oligocantha","Ph_nemorosa_cluster"
"2241",51,68,22,46,4,0.01,3.2,0.79865,0.40174,"N_oligocantha","Ph_niederhauserii_cluster"
"2242",51,83,22,39,6,0.009,2.7,0.98931,0.03976,"N_oligocantha","Pp_chamaehyphon"
"2243",51,88,22,76,12,0.017,5.3,0.99972,0.00136,"N_oligocantha","Pp_sp._CAL-2011b"
"2244",51,89,22,16,1,0.004,1.1,0.69217,0.69395,"N_oligocantha","Pl_euphrasiae"
"2245",51,91,22,15,1,0.003,1,0.71932,0.66982,"N_oligocantha","Pc_myriandra"
"2246",51,92,22,58,8,0.013,4,0.99098,0.03048,"N_oligocantha","Py_terrestris"
"2247",51,93,22,46,5,0.01,3.2,0.91841,0.20135,"N_oligocantha","P_aff._torulosum"
"2248",51,94,22,108,11,0.024,7.5,0.96572,0.08453,"N_oligocantha","P_aff._volutum"
"2249",51,95,22,58,6,0.013,4,0.91478,0.19714,"N_oligocantha","P_angustatum"
"2250",51,99,22,104,8,0.023,7.2,0.72789,0.44243,"N_oligocantha","P_arrhenomanes_complex"
"2251",51,100,22,46,4,0.01,3.2,0.79865,0.40174,"N_oligocantha","P_chondricola"
"2252",51,103,22,120,15,0.026,8.4,0.99933,0.00293,"N_oligocantha","P_dissimile"
"2253",51,104,22,145,14,0.032,10.1,0.97483,0.06555,"N_oligocantha","P_dissotocum_complex"
"2254",51,105,22,32,3,0.007,2.2,0.82902,0.38908,"N_oligocantha","P_flevoense"
"2255",51,106,22,42,0,0.009,2.9,0.03857,1,"N_oligocantha","P_folliculosum"
"2256",51,107,22,15,3,0.003,1,0.98545,0.07711,"N_oligocantha","P_grandisporangium"
"2257",51,109,22,15,2,0.003,1,0.92289,0.28068,"N_oligocantha","P_inflatum"
"2258",51,111,22,19,0,0.004,1.3,0.24334,1,"N_oligocantha","P_jasmonium"
"2259",51,112,22,49,2,0.011,3.4,0.3054,0.88525,"N_oligocantha","P_kashmirense"
"2260",51,113,22,38,8,0.008,2.6,0.99967,0.00192,"N_oligocantha","P_longandrum"
"2261",51,115,22,106,11,0.023,7.4,0.97059,0.07452,"N_oligocantha","P_minus_complex"
"2262",51,116,22,227,21,0.05,15.8,0.99949,0.00536,"N_oligocantha","P_myriotylum_complex"
"2263",51,117,22,82,7,0.018,5.7,0.81869,0.33452,"N_oligocantha","P_ornamentatum"
"2264",51,118,22,211,20,0.046,14.7,0.99876,0.00778,"N_oligocantha","P_pachycaule_complex"
"2265",51,119,22,121,14,0.027,8.4,0.99676,0.01142,"N_oligocantha","P_pectinolyticum"
"2266",51,120,22,120,7,0.026,8.4,0.35415,0.79922,"N_oligocantha","P_periplocum"
"2267",51,122,22,198,15,0.044,13.8,0.78108,0.37811,"N_oligocantha","P_salpingophorum_complex"
"2268",51,125,22,17,1,0.004,1.2,0.66514,0.7164,"N_oligocantha","P_sp._CAL-2011e"
"2269",51,128,22,56,3,0.012,3.9,0.43003,0.78481,"N_oligocantha","P_sulcatum"
"2270",51,129,22,29,8,0.006,2,0.99997,0.00025,"N_oligocantha","P_tardicrescens"
